ra,dec,objId,psfMag_u,psfMag_g,psfMag_r,psfMag_i,psfMag_z
228.99834393342,-0.15147361068794,1.23764872125218842E18,24.06297,23.31862,23.20379,23.08646,22.6353
229.03650267602,-0.147209740549192,1.23764872125218842E18,21.93088,20.85275,20.59153,20.44512,20.5192
228.99737719128,-0.141206040554584,1.23764872125218867E18,20.44673,18.63093,17.89159,17.62981,17.4829
228.99457386605,-0.14095002236075,1.23764872125218867E18,22.03132,21.0585,20.61972,20.51673,20.2917
228.99483923218,-0.13871683993138,1.23764872125218867E18,23.37759,21.62683,23.27445,23.2466,22.3766
229.00072402846,-0.143581534320262,1.23764872125218867E18,24.51424,23.73597,22.6447,22.7013,23.2847
229.02636008826,-0.073464640924307,1.23764872125218867E18,21.95043,20.98703,20.57627,20.45425,20.4808
229.01946522353,-0.07129384591282,1.23764872125218867E18,24.16264,22.24074,21.72333,21.73318,22.1175
229.0253025493,-0.071797596463558,1.23764872125218867E18,23.44975,22.37716,21.96582,22.14526,21.6535
229.02531488033,-0.071143567766305,1.23764872125218867E18,23.23079,23.59396,22.14676,22.98444,22.8475
229.02301516191,-0.069883888982075,1.23764872125218867E18,24.55755,25.55276,25.17974,23.20653,22.5708
229.04209519749,-0.06993739555849,1.23764872125218867E18,21.7991,20.53838,19.98111,19.80446,19.7697
229.04270291929,-0.069740756990523,1.23764872125218867E18,22.0974,21.16411,20.90226,20.92282,20.8566
229.04626514316,-0.069927997995138,1.23764872125218867E18,23.47533,22.06991,21.57352,21.58225,21.61
229.04630961847,-0.143165761398475,1.23764872125218867E18,18.71213,17.42959,17.49221,17.59748,17.6464
229.04515079461,-0.141864812926209,1.23764872125218867E18,20.30675,18.85064,18.21222,17.95697,17.8051
229.04921722335,-0.139697243647557,1.23764872125218867E18,21.56879,20.61628,20.24704,20.02884,19.909
229.05166245083,-0.137059224841795,1.23764872125218867E18,22.23046,21.40523,21.07653,20.99842,21.2606
229.04655114139,-0.142335395666567,1.23764872125218867E18,23.75921,22.21676,21.98456,21.68468,21.894
229.05093925517,-0.1372567595201,1.23764872125218867E18,22.96555,21.83985,21.70317,21.56968,21.3332
229.04934065504,-0.137926745271043,1.23764872125218867E18,23.87168,23.69488,23.23505,21.88441,22.0847
229.04842003128,-0.143614386613175,1.23764872125218867E18,23.91096,23.39316,22.93209,21.80065,21.5144
229.0475453399,-0.141712987946643,1.23764872125218867E18,24.11083,22.90376,22.43225,22.74639,22.0636
229.05027485736,-0.138985678082836,1.23764872125218867E18,24.49728,23.21083,23.14497,24.09551,21.8763
229.05147130635,-0.139222889286099,1.23764872125218867E18,23.87784,23.39548,22.7387,22.62274,21.6272
229.05310923792,-0.088295975875561,1.23764872125218867E18,24.74575,23.26582,22.84676,22.06731,21.7341
229.05580563075,-0.086624784752587,1.23764872125218867E18,18.8287,17.76041,17.34511,17.19413,17.128
229.05578292646,-0.088481616820096,1.23764872125218867E18,21.46454,20.48807,20.13884,20.05711,19.847
229.05499338511,-0.083169859324459,1.23764872125218867E18,25.5296,23.36241,22.06255,21.35595,22.0631
229.05632191746,-0.084001702710128,1.23764872125218867E18,22.96161,22.51436,22.04785,23.56671,22.2184
229.05436641213,-0.084568721428324,1.23764872125218867E18,24.6082,22.49477,21.93774,21.926,21.8587
229.05679862457,-0.082596207323006,1.23764872125218867E18,24.77726,22.25871,21.95004,21.76901,21.6652
229.05666716667,-0.084401507622232,1.23764872125218867E18,23.43146,22.31542,21.89378,21.78664,21.7569
229.05350417823,-0.085908378354852,1.23764872125218867E18,23.08279,23.30043,23.2709,22.32399,21.2274
229.05388771519,-0.148892252859769,1.23764872125218867E18,24.40148,21.44952,19.92019,18.58351,17.8286
229.05047497501,-0.145224894081821,1.23764872125218867E18,21.71299,20.5242,20.17319,20.05292,20.2409
229.04830370763,-0.14828043428812,1.23764872125218867E18,21.91421,20.73857,20.33668,20.24741,20.3892
229.05369527164,-0.147592674295706,1.23764872125218867E18,22.25733,21.20286,20.75529,20.72896,21.0471
229.05051804492,-0.147336163472586,1.23764872125218867E18,22.53574,21.41129,21.00096,20.86546,21.2383
229.05081754537,-0.14420304423293,1.23764872125218867E18,23.39118,21.71166,21.26624,21.17377,21.3997
229.05273984725,-0.149333418868209,1.23764872125218893E18,23.82962,22.46498,22.02134,22.06695,21.9818
229.05311648894,-0.14802358223492,1.23764872125218893E18,23.33889,22.77896,22.3326,22.03064,21.5457
229.05178431268,-0.149708815197172,1.23764872125218893E18,25.46139,23.63659,22.29444,22.30172,22.3263
229.05331320364,-0.150786640259579,1.23764872125218893E18,25.28249,24.36334,23.5086,22.02454,22.6373
229.05128785993,-0.147308142036657,1.23764872125218893E18,24.62771,23.22151,22.75588,22.42618,21.598
228.98324495269,-0.118584930208447,1.23764872125218893E18,22.11718,21.42578,21.05729,21.05213,21.2644
228.98219063107,-0.118745673638046,1.23764872125218893E18,23.70253,21.61615,21.28041,21.24533,20.6724
228.98116244332,-0.120863256668461,1.23764872125218893E18,24.05236,23.07122,22.54871,22.55085,21.8571
228.98553068071,-0.087009040897161,1.23764872125218893E18,21.68234,20.45429,19.99669,19.79987,19.8038
228.9844785126,-0.094739754885013,1.23764872125218893E18,22.60812,20.68084,20.02526,19.75158,19.675
228.98167061085,-0.093605841193172,1.23764872125218893E18,21.74963,20.63095,20.31165,20.23213,20.3467
228.98803007265,-0.090725269551121,1.23764872125218893E18,21.79524,20.74514,20.32903,20.25039,20.1537
228.98847870025,-0.087314766760321,1.23764872125218893E18,21.91183,20.7059,20.35596,20.22561,20.3077
228.98776483959,-0.087091173210486,1.23764872125218893E18,24.51822,23.62914,22.12073,20.44653,19.549
228.98846387247,-0.08812449906215,1.23764872125218893E18,21.96,21.1091,20.75791,20.61577,20.6881
228.98601687646,-0.093713830621921,1.23764872125218893E18,22.02426,21.15141,20.93083,20.80662,20.9522
228.98670654628,-0.091746624190457,1.23764872125218893E18,22.519,21.58219,22.02384,24.36183,20.7524
228.98179838081,-0.092690395249337,1.23764872125218893E18,24.20124,23.40035,22.62534,20.9725,20.5809
228.98809943016,-0.083413781141906,1.23764872125218893E18,22.47548,21.65845,21.39478,21.27403,20.8768
228.988465014,-0.085347006347849,1.23764872125218893E18,24.17996,21.84762,21.43287,21.27359,21.6123
228.98147643165,-0.091996765370232,1.23764872125218893E18,24.67895,22.8736,21.70793,21.371,21.5732
228.99047699388,-0.089475943103502,1.23764872125218893E18,23.90981,22.05162,21.80975,21.4672,21.1398
228.9823158954,-0.094362137096464,1.23764872125218893E18,24.18056,22.46428,21.8289,21.67624,21.6204
228.98640626501,-0.092653462638369,1.23764872125218893E18,24.33397,22.48111,21.96147,21.84342,22.0724
228.98944516213,-0.089448526291863,1.23764872125218893E18,23.71101,22.51965,22.06935,21.89572,22.3121
228.98743043849,-0.087018227506272,1.23764872125218893E18,24.12818,22.99324,23.07053,22.44493,21.9676
228.98284344691,-0.088302489304586,1.23764872125218893E18,21.98799,19.91439,18.81386,18.34669,17.9409
228.98350059768,-0.152256517995072,1.23764872125218893E18,21.21595,20.22455,19.77484,19.58504,19.6224
228.98155850486,-0.151385492153666,1.23764872125218893E18,21.78765,20.99502,20.57783,20.50368,20.5025
228.98145162046,-0.152142596933073,1.23764872125218893E18,22.21527,21.16834,20.81178,20.79818,20.7846
228.98544699417,-0.151761092993011,1.23764872125218893E18,21.98392,21.20889,20.86683,20.80541,20.4878
228.98270994402,-0.149760742501786,1.23764872125218893E18,24.1613,21.94904,21.56664,21.58246,20.8549
228.98810031371,-0.152892925733334,1.23764872125218893E18,22.35537,22.08882,21.94416,21.68444,20.8507
228.98150590693,-0.149262382048321,1.23764872125218893E18,24.40584,22.15016,21.88831,21.51786,22.5562
228.98929989198,-0.151905448183742,1.23764872125218893E18,23.70444,22.27264,21.77312,21.81974,21.8105
228.9811180779,-0.148755179935775,1.23764872125218893E18,23.72291,23.21736,22.08378,22.67766,22.2946
228.98708458218,-0.127488747898373,1.23764872125218893E18,21.79672,20.5044,20.05485,19.77655,20.1688
228.98595610781,-0.125217258407111,1.23764872125218893E18,22.58659,22.35068,21.90149,21.80293,21.6816
228.98566087026,-0.123400904244442,1.23764872125218893E18,24.25507,23.56186,22.32191,22.92702,21.8928
228.98542935716,-0.128640122122229,1.23764872125218893E18,24.48918,23.19221,22.91678,22.58921,22.496
228.98771885009,-0.147210759949385,1.23764872125218893E18,19.99731,18.48941,17.84902,17.58609,17.3975
228.98777392691,-0.144908296544231,1.23764872125218893E18,22.37062,21.13484,20.75673,20.71341,20.6282
228.9891833745,-0.147790889905899,1.23764872125218893E18,24.29221,24.65027,23.49563,23.78823,22.9349
228.99251670101,-0.081062293391467,1.23764872125218918E18,20.42365,18.94057,18.35057,18.10801,17.9222
228.99149288439,-0.080248385386841,1.23764872125218918E18,24.35369,23.07613,22.52181,22.38607,21.9558
228.99421923695,-0.070258273328567,1.23764872125218918E18,21.24908,20.19994,19.84261,19.72781,19.6265
228.99538960123,-0.072114987461109,1.23764872125218918E18,23.75359,23.50483,22.34784,20.92883,20.3443
228.99780311852,-0.072929160200948,1.23764872125218918E18,23.32019,22.2361,21.93848,21.80926,21.5471
228.99628971376,-0.072368210647063,1.23764872125218918E18,25.24697,23.8061,23.13881,22.16509,22.4321
228.99620501784,-0.073967942061764,1.23764872125218918E18,24.53727,23.10989,22.71229,22.28887,21.8605
229.00474087655,-0.073138589638839,1.23764872125218918E18,21.143,20.15626,19.71644,19.58479,19.4785
229.00585807989,-0.073957552481197,1.23764872125218918E18,23.41355,21.83416,21.4662,21.43139,22.2376
229.00444996292,-0.069962740153667,1.23764872125218918E18,23.62926,21.98552,21.63132,21.51258,22.2903
229.00584533559,-0.075721999140635,1.23764872125218918E18,24.78224,22.12312,21.74137,21.55173,22.597
229.00489520792,-0.072339280888397,1.23764872125218918E18,24.00984,22.85694,22.32625,21.83151,21.9932
229.00509376774,-0.070931706531306,1.23764872125218918E18,23.90482,24.1305,24.35509,24.95695,21.9436
229.01212168939,-0.072957657747109,1.23764872125218918E18,21.236,20.21955,19.84529,19.68693,19.6911
229.01053204069,-0.069739875242817,1.23764872125218918E18,21.75467,20.65262,20.30923,20.17795,20.131
229.01558575891,-0.073001577460342,1.23764872125218918E18,22.21926,20.94347,20.5771,20.37955,20.5003
229.01290009743,-0.073568772641024,1.23764872125218918E18,22.6269,21.23737,21.00084,20.80969,20.5786
229.0160792028,-0.070157108488165,1.23764872125218918E18,22.75863,21.67896,21.09769,20.86493,20.6133
229.01331554191,-0.069795196226679,1.23764872125218918E18,24.06206,23.61983,22.53748,21.65699,22.5569
229.01392114408,-0.071907595745919,1.23764872125218918E18,24.42654,22.90831,22.07537,22.02155,22.6934
229.01675972865,-0.072280187363674,1.23764872125218918E18,23.94727,23.10552,22.47007,22.30598,22.1791
229.01115608961,-0.149296579210238,1.23764872125218918E18,21.51988,20.48226,20.08744,19.97252,19.9626
229.01087758689,-0.148240779598021,1.23764872125218918E18,22.25667,21.43778,21.02914,20.84361,20.8799
229.01160851727,-0.150719780084643,1.23764872125218918E18,22.29248,21.35423,20.98175,20.94974,21.5015
229.01227214261,-0.152408326117334,1.23764872125218918E18,24.00533,22.40562,21.90874,22.11354,22.9215
229.01129261831,-0.152487695683932,1.23764872125218918E18,24.02355,22.5824,22.27126,21.90779,22.6212
229.02126853606,-0.152374703825329,1.23764872125218918E18,23.40173,22.07815,21.77464,21.6247,21.1698
229.01948672065,-0.151934661306001,1.23764872125218918E18,24.52716,22.58505,22.18796,21.81258,21.625
229.02967592973,-0.071785001795257,1.23764872125218944E18,20.24605,19.02206,19.05139,19.07975,19.2636
229.03650070813,-0.149725992554672,1.23764872125218944E18,21.16164,19.9929,19.92067,19.90173,19.9792
229.04223195109,-0.147760753615921,1.23764872125218944E18,21.60343,20.49871,20.13076,20.00695,20.329
229.04177996812,-0.14995671266875,1.23764872125218944E18,21.73481,20.50151,20.00244,19.81383,19.6581
229.04499681168,-0.150008000263299,1.23764872125218944E18,21.9634,20.85268,20.52817,20.42496,20.2814
229.04400740057,-0.148926778410986,1.23764872125218944E18,21.88914,21.40476,20.86722,20.79079,20.4972
229.0401122918,-0.147842055131245,1.23764872125218944E18,22.39868,21.55682,21.3525,21.17261,21.4112
229.04118145373,-0.146388782698352,1.23764872125218944E18,22.67,21.5722,21.26175,21.09225,20.9243
229.03760427242,-0.150335937696584,1.23764872125218944E18,23.03052,21.74428,21.29391,21.30877,21.4422
229.0401178277,-0.148708260145684,1.23764872125218944E18,23.54724,22.93246,22.7694,22.83867,22.1536
229.04465408349,-0.147682575746601,1.23764872125218944E18,25.3208,24.26945,22.97436,23.50259,22.2776
229.04118159881,-0.151113923775511,1.23764872125218944E18,21.52207,19.00377,17.60718,16.42743,15.8023
229.04696145349,-0.078008884737658,1.23764872125218944E18,21.40997,20.26415,19.77071,19.62896,19.465
229.04949850628,-0.080926482541494,1.23764872125218944E18,21.61437,20.47948,19.99403,19.76827,19.8211
229.04911021426,-0.078904659592755,1.23764872125218944E18,22.20065,21.45593,21.01537,21.08099,20.9466
229.05124073397,-0.080349741642789,1.23764872125218944E18,25.08319,23.12056,21.95667,21.54836,21.3478
229.05071132297,-0.07741533879824,1.23764872125218944E18,23.92804,22.36743,22.14894,21.71462,22.528
229.05175064049,-0.080193353529439,1.23764872125218944E18,24.31523,22.97774,22.39305,22.11174,22.6145
229.05411023071,-0.132730609293364,1.23764872125218944E18,22.05081,20.78244,20.5297,20.38615,20.5893
229.0626819587,-0.094654000859349,1.23764872125218944E18,21.24942,19.74941,18.92461,18.50422,18.1821
229.06019970518,-0.094908657289173,1.23764872125218944E18,23.26652,21.37512,19.96882,19.10645,18.7241
229.06059595648,-0.094553522800285,1.23764872125218944E18,22.85117,21.39417,21.13777,21.00813,20.9172
229.06315746345,-0.136329825278772,1.23764872125218944E18,22.01955,20.88488,20.51239,20.43849,20.8015
229.06095214242,-0.098425717671618,1.23764872125218944E18,24.98133,23.98387,22.38767,21.40905,20.6315
229.06191415966,-0.099982145648469,1.23764872125218944E18,24.4204,22.75682,22.11448,22.1433,22.4939
229.06302601354,-0.133745714419303,1.2376487212521897E18,24.31391,20.83766,19.43458,18.79817,18.4393
229.06169407862,-0.133373402356211,1.2376487212521897E18,21.84106,21.23769,20.87619,20.76507,20.6567
228.98066869098,-0.108989567262025,1.23764872125218995E18,21.35945,20.48753,20.05507,19.83657,19.7784
228.98133559189,-0.143340052441067,1.23764872125218995E18,21.50084,20.5164,20.1603,20.007,19.8692
228.98092987231,-0.146478034249715,1.23764872125218995E18,21.85735,20.56573,20.16138,20.12625,19.9617
228.98589295426,-0.140334129048464,1.23764872125218995E18,22.5824,21.53253,21.35106,21.13621,21.4258
228.9848239323,-0.140039318067402,1.23764872125218995E18,23.47245,21.8238,21.40774,21.36615,22.2143
228.98316950048,-0.14322405615766,1.23764872125218995E18,23.25957,21.95165,21.49972,21.36468,21.3247
228.98466408381,-0.142029647183588,1.23764872125218995E18,23.33151,22.28407,21.85339,21.73033,21.5386
228.98062645417,-0.14319093863433,1.23764872125218995E18,23.56542,22.42786,21.9271,21.74977,21.6701
228.9883376894,-0.139626490749151,1.23764872125218995E18,23.38575,23.01836,22.81354,22.43783,23.0093
228.98456895083,-0.139246429651063,1.23764872125218995E18,23.83084,23.14133,22.742,22.90671,22.0082
228.98738625555,-0.14035539356114,1.23764872125218995E18,24.20503,24.31898,23.11051,23.13818,21.8927
228.98193290954,-0.137848758526914,1.23764872125218995E18,21.61918,20.60824,20.30292,20.17485,20.0522
228.98200453774,-0.133526873749162,1.23764872125218995E18,22.35317,21.63383,21.11579,21.01268,21.6772
228.98346930789,-0.081001118893959,1.23764872125218995E18,22.32684,21.45949,21.10018,20.94439,20.9939
228.98322154934,-0.082465677634339,1.23764872125218995E18,23.74658,21.52122,21.26252,21.29368,21.0849
228.98475800148,-0.07907656270149,1.23764872125218995E18,23.24815,21.8532,21.50804,21.23058,21.8989
228.9836218972,-0.078008224855625,1.23764872125218995E18,24.52321,22.60426,21.98868,22.07994,22.1665
228.98204672064,-0.078890527776228,1.23764872125218995E18,23.43975,22.68864,22.0969,21.9793,21.8489
228.98704191663,-0.078645888792455,1.23764872125218995E18,24.15942,22.5146,22.15234,22.00648,21.5105
228.98088535223,-0.078857655109572,1.23764872125218995E18,24.03022,22.99571,22.22556,22.15928,22.1864
228.98162604386,-0.07937656907516,1.23764872125218995E18,23.82608,22.58604,23.17989,22.85921,22.1872
228.98058662012,-0.080631087550354,1.23764872125218995E18,25.13301,23.78879,22.85414,23.57969,23.5828
228.98518264849,-0.078287173077297,1.23764872125218995E18,25.29191,24.64489,22.75996,23.77429,22.1354
228.9853752147,-0.144966847830581,1.23764872125218995E18,21.5574,20.54121,20.05669,19.9192,19.8047
228.98457116417,-0.146469235623933,1.23764872125218995E18,22.38293,21.42512,21.03758,20.95316,21.2925
228.98517528102,-0.146159253727341,1.23764872125218995E18,23.37782,22.23238,21.96294,21.7956,22.1447
228.98779377303,-0.131847160928431,1.23764872125218995E18,21.66084,20.52543,20.12974,19.95417,19.9081
228.99016832804,-0.135429248503852,1.23764872125218995E18,22.55131,21.33536,21.12929,20.87933,20.9529
228.98428265777,-0.134170238307211,1.23764872125218995E18,22.68618,21.46695,21.02555,20.98766,20.7499
228.98996425542,-0.137079074297564,1.23764872125218995E18,22.21635,21.54784,21.26507,21.15358,21.5338
228.98748322358,-0.135498841264093,1.23764872125218995E18,22.67559,21.89982,21.46176,21.52691,21.7997
228.98825153145,-0.135435010290506,1.23764872125218995E18,24.63508,22.24367,21.95895,21.70845,21.5336
228.98803224658,-0.13607440494358,1.23764872125218995E18,23.65596,22.28219,21.88089,21.84777,22.6474
228.9863225272,-0.134553711536952,1.23764872125218995E18,23.19669,22.71376,22.16403,22.17191,21.7934
228.99191858464,-0.136315239478048,1.23764872125218995E18,23.52178,23.74718,23.05562,22.26277,21.7117
228.9854980281,-0.134106021050742,1.23764872125218995E18,25.16196,23.34261,23.09294,22.39299,21.6689
228.98733862023,-0.137303186814955,1.23764872125218995E18,24.20183,24.50878,23.24651,23.39432,22.0151
228.99220614103,-0.149610941365756,1.23764872125218995E18,22.46789,21.80256,21.32688,21.243,21.0773
228.99571693315,-0.0789490508476,1.23764872125218995E18,21.85466,20.82557,20.52468,20.38643,20.4849
228.99620382153,-0.077138339751372,1.23764872125218995E18,22.87304,21.5256,21.15323,21.02087,20.5549
228.99647618225,-0.078707637137325,1.23764872125218995E18,22.91183,22.3019,21.83186,21.51365,21.466
228.99512742773,-0.07581771812766,1.23764872125218995E18,24.25333,24.5565,22.81976,23.35496,23.045
229.00003723757,-0.079456288810519,1.23764872125218995E18,22.27856,21.01913,20.68016,20.5385,20.6328
229.00173166851,-0.070531569084342,1.23764872125218995E18,23.99393,25.17072,25.31029,24.7124,20.6477
229.00742236932,-0.150949423122924,1.23764872125218995E18,21.9234,20.74902,20.37763,20.24212,20.0786
229.00870875909,-0.151164309637523,1.23764872125218995E18,21.86329,20.89876,20.58531,20.47555,20.1436
229.00851918354,-0.149125977752937,1.23764872125218995E18,23.49317,21.96397,21.53985,21.45292,20.9391
229.00789281043,-0.151703788615379,1.23764872125218995E18,25.52816,24.67147,23.60096,22.32714,23.2498
229.04036385073,-0.077392053773022,1.23764872125219021E18,24.01394,23.02776,22.56407,22.33959,22.5995
229.04483402059,-0.152239219065684,1.23764872125219021E18,22.34639,21.59684,21.22915,21.12576,20.8445
229.04566829171,-0.075529286427304,1.23764872125219021E18,21.7099,20.56341,20.18476,20.07364,19.8656
229.04755445122,-0.074381290142809,1.23764872125219021E18,23.67924,22.32387,21.93482,21.86549,21.5199
229.04766079051,-0.075982656496023,1.23764872125219021E18,25.02755,24.4717,22.66202,21.91349,22.4867
229.04722822468,-0.073719625831837,1.23764872125219021E18,23.37385,23.08673,22.3228,21.8574,21.9231
229.04927884636,-0.150798464707645,1.23764872125219021E18,21.85149,20.95909,20.65373,20.50682,20.9348
229.0478211344,-0.151528742297087,1.23764872125219021E18,24.30449,22.57507,21.33456,20.68983,20.288
229.04979511898,-0.072052033011396,1.23764872125219021E18,22.13051,21.26776,20.86353,20.74213,20.7517
229.05024536835,-0.070089723911583,1.23764872125219021E18,22.3883,21.18659,20.85924,20.76816,20.8394
229.05650739678,-0.129008353886979,1.23764872125219021E18,22.00364,20.71547,20.33159,20.24738,20.1889
229.05634030458,-0.128342502133785,1.23764872125219021E18,22.11992,21.10613,20.722,20.6297,20.9122
229.05691378054,-0.095639237269693,1.23764872125219021E18,23.49484,21.8973,21.55939,21.42962,21.5716
229.05860671173,-0.131564931035236,1.23764872125219021E18,24.2121,24.29326,22.01805,20.34429,19.7622
229.0570116694,-0.131887839608512,1.23764872125219021E18,21.80758,20.83315,20.53129,20.478,20.6676
229.05961731932,-0.132199994095879,1.23764872125219021E18,22.04329,21.05354,20.72155,20.63354,20.5678
229.05834235714,-0.143752688062948,1.23764872125219021E18,22.17981,21.25817,20.90152,20.82628,20.7132
229.0563695943,-0.142276315284208,1.23764872125219021E18,23.57587,22.53722,22.27434,21.58318,21.919
229.05540088343,-0.142401544128093,1.23764872125219021E18,23.77737,22.37737,21.97368,21.94591,21.6509
229.05510550609,-0.143974499783873,1.23764872125219021E18,25.2597,23.01173,22.34992,22.52643,22.3473
229.06102457993,-0.120440323135843,1.23764872125219021E18,23.92224,22.48919,21.77374,21.9236,21.2465
229.05950592969,-0.147622173651641,1.23764872125219021E18,21.6533,21.00527,20.70932,20.60629,20.6731
229.05840478033,-0.146690166466307,1.23764872125219021E18,25.6774,22.43619,21.09173,20.39667,20.1033
229.05945694227,-0.148333334059326,1.23764872125219021E18,24.33219,22.30552,21.91028,21.73483,22.0912
229.0599948692,-0.137637793528701,1.23764872125219021E18,21.99723,21.27488,21.00354,20.83748,21.1417
229.05900995643,-0.137638559409336,1.23764872125219021E18,23.93802,22.07156,21.66487,21.43011,22.0839
229.0604204863,-0.117590582090026,1.23764872125219021E18,21.81483,20.80702,20.41931,20.33165,20.3597
229.062098007,-0.116558216161541,1.23764872125219021E18,24.15216,22.37022,21.99806,21.80848,21.9375
229.06108834477,-0.116499942336883,1.23764872125219021E18,23.64801,23.3171,23.23988,22.35576,22.0599
229.06050900065,-0.129713910577507,1.23764872125219021E18,22.09638,21.2456,20.83859,20.60323,20.7363
229.06083956164,-0.12876941996615,1.23764872125219021E18,23.73473,22.02633,21.79141,21.59422,21.3688
229.0627002189,-0.129661497777622,1.23764872125219021E18,23.72366,22.78207,22.70191,22.12137,21.8352
229.06356990543,-0.129379888636087,1.23764872125219021E18,24.74135,23.0181,22.44289,22.46846,21.9645
229.06157983963,-0.130725182550873,1.23764872125219021E18,24.52996,24.06945,22.61168,22.2307,21.9091
229.06026315874,-0.102856205571786,1.23764872125219021E18,22.46474,21.63361,21.23043,21.25335,21.2317
229.06138147052,-0.105729578072237,1.23764872125219021E18,23.3648,21.66485,21.36769,21.19328,21.0963
229.06222509522,-0.10443558145107,1.23764872125219021E18,22.90035,21.81136,21.46884,21.27298,21.3225
229.06178160703,-0.102644510298995,1.23764872125219021E18,23.67514,22.35988,21.88136,21.74366,22.0141
229.06049071805,-0.108493299373402,1.23764872125219021E18,22.28225,22.05422,21.69974,21.43528,21.6801
229.06140864716,-0.109793522943036,1.23764872125219021E18,24.21524,22.46138,21.88084,21.72014,21.9753
229.06108677215,-0.124842013230558,1.23764872125219021E18,22.23208,21.2713,20.92595,20.79066,20.3115
229.06039782606,-0.123506802543992,1.23764872125219021E18,24.02941,22.65646,22.15464,21.959,22.6098
229.06258812192,-0.142994087439027,1.23764872125219021E18,22.14354,21.36475,21.0762,20.82097,20.9546
229.06106543198,-0.142034128157559,1.23764872125219021E18,24.01781,23.51364,22.39789,21.22908,20.5434
229.0631144379,-0.108032868542951,1.23764872125219021E18,22.28577,21.4345,21.13755,20.96744,20.8193
229.0636901758,-0.151143959577333,1.23764872125219021E18,22.00411,20.79262,20.39729,20.36639,20.4024
229.06364064618,-0.146179955094673,1.23764872125219021E18,23.73664,22.56467,22.17043,21.36608,21.7665
229.06122153331,-0.145038565985931,1.23764872125219021E18,23.66241,22.04263,21.609,21.47026,21.8496
229.06326488904,-0.150521141151889,1.23764872125219021E18,23.17111,22.11398,21.90611,21.64615,22.1168
229.0632146052,-0.145538665830008,1.23764872125219021E18,23.9954,22.57311,22.19435,22.92315,22.3643
229.06360607661,-0.148854192212667,1.23764872125219021E18,24.31978,23.86123,23.86259,24.45752,23.2343
229.06271147165,-0.127508609344139,1.23764872125219046E18,23.402,22.52307,22.09952,21.69644,21.9992
228.98074627972,-0.130328250333142,1.23764872125219072E18,23.61392,23.65877,21.71388,20.4528,19.7244
228.98077600438,-0.071032923183068,1.23764872125219072E18,23.83106,22.18477,21.61842,21.32051,21.4109
228.98280263511,-0.123986355551163,1.23764872125219072E18,25.66436,23.66018,22.15512,21.15383,20.5019
228.98176840878,-0.125815816390644,1.23764872125219072E18,22.60565,21.81624,21.44846,21.23747,21.3069
228.98185800624,-0.099019496465864,1.23764872125219072E18,24.91873,22.07287,21.76519,21.79,22.1674
228.98193256244,-0.128598394960321,1.23764872125219072E18,23.29775,22.08636,21.70761,21.79361,21.6743
228.98192942565,-0.127673898096694,1.23764872125219072E18,23.28078,22.63321,22.27166,22.11129,22.2306
228.98209619909,-0.076079986672309,1.23764872125219072E18,25.21116,22.55157,21.41817,20.84867,20.5428
228.98373948357,-0.12650821288207,1.23764872125219072E18,23.7648,23.35378,23.26818,22.39581,22.6654
228.98396394595,-0.122115969405951,1.23764872125219072E18,23.17797,22.45864,21.87364,21.78119,21.9583
228.98439481772,-0.13089469504823,1.23764872125219072E18,23.10343,21.62112,21.38214,21.3178,21.3987
228.98371598532,-0.115672774585096,1.23764872125219072E18,24.56187,22.55961,22.21814,21.96708,21.2291
228.98872297974,-0.076658492019205,1.23764872125219072E18,22.91137,21.50801,21.17156,21.02854,20.715
228.98990857079,-0.140954935307784,1.23764872125219072E18,24.25543,22.70473,22.32053,22.11846,22.5443
228.99013005813,-0.0702064152241,1.23764872125219072E18,23.13417,21.90921,21.57836,21.4672,21.4501
228.99004430908,-0.070867278275236,1.23764872125219072E18,23.60408,22.54142,21.94246,21.7871,21.5528
228.99069227648,-0.071808400935785,1.23764872125219072E18,25.32614,23.85423,22.89853,23.72567,21.9354
228.99074092347,-0.084831753164998,1.23764872125219072E18,23.26984,21.90831,21.51158,21.54238,20.7449
228.99096113131,-0.077670317024373,1.23764872125219072E18,23.71616,23.01755,22.681,22.34068,21.6776
228.99187177945,-0.142844351758387,1.23764872125219072E18,24.94742,22.66671,21.99001,21.12387,20.3394
228.99324698442,-0.151382828162878,1.23764872125219072E18,23.4157,22.37183,21.929,21.6168,21.6034
228.99539086919,-0.150770816870007,1.23764872125219072E18,24.2648,23.22728,23.13029,22.14909,22.9411
228.99961371257,-0.074085390325599,1.23764872125219072E18,24.58786,25.51592,24.20612,24.37183,20.6824
229.0061665869,-0.152859001573617,1.23764872125219072E18,24.98032,22.60966,22.04705,20.71157,19.9514
229.00820404431,-0.070721177028218,1.23764872125219072E18,23.34397,22.63958,22.48372,22.33538,21.4541
229.01018801297,-0.074865895090411,1.23764872125219098E18,24.71094,23.2643,23.21605,23.59751,21.6658
229.01378888204,-0.150348422016854,1.23764872125219098E18,22.67882,21.99186,21.60744,21.58226,21.7573
229.02591526283,-0.149675261543921,1.23764872125219098E18,22.96124,22.81139,22.16573,22.2189,22.2475
229.0280980965,-0.151093831742016,1.23764872125219098E18,23.4645,22.42184,22.10627,21.86266,21.5079
229.03382599893,-0.151743342089137,1.23764872125219098E18,23.06973,22.57957,22.01317,22.15952,21.6056
229.03338352358,-0.071876512603701,1.23764872125219098E18,23.16183,22.6247,21.80369,21.40816,21.5305
